Month,DayOfWeek,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Dest,Distance,Cancelled,CancellationCode,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
April,Thursday,1005,,1125,AA,,,SFO,337,True,Carrier,,,,,
April,Friday,750,,915,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,750,,910,AA,,,LAX,337,True,Carrier,,,,,
April,Tuesday,1735,,2125,AA,,,FLL,1119,True,Carrier,,,,,
April,Thursday,1735,,2125,AA,,,FLL,1119,True,Carrier,,,,,
April,Friday,1735,,2125,AA,,,FLL,1119,True,Carrier,,,,,
April,Tuesday,1445,,1610,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,1445,,1610,AA,,,LAX,337,True,Carrier,,,,,
April,Thursday,1445,,1610,AA,,,LAX,337,True,Carrier,,,,,
April,Tuesday,1210,,1335,AA,,,RNO,1345,True,Carrier,,,,,
April,Saturday,1210,,1335,AA,,,RNO,1345,True,Carrier,,,,,
April,Friday,1210,,1335,AA,,,RNO,1345,True,Carrier,,,,,
April,Wednesday,1040,,1200,AA,,,LAX,1235,True,Carrier,,,,,
April,Thursday,1040,,1200,AA,,,LAX,1235,True,Carrier,,,,,
April,Wednesday,1245,,1405,AA,,,SFO,337,True,Carrier,,,,,
April,Friday,2120,,2315,AA,,,ATL,595,True,Carrier,,,,,
April,Tuesday,1850,,2015,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,1850,,2015,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,1035,,1455,AA,,,PHL,1302,True,Carrier,,,,,
April,Thursday,1035,,1455,AA,,,PHL,1302,True,Carrier,,,,,
April,Friday,1035,,1455,AA,,,PHL,1302,True,Carrier,,,,,
April,Tuesday,1800,,1940,AA,,,SMF,1431,True,Carrier,,,,,
April,Wednesday,1800,,1940,AA,,,SMF,1431,True,Carrier,,,,,
April,Thursday,1800,,1940,AA,,,SMF,1431,True,Carrier,,,,,
April,Tuesday,2045,,2115,AA,,,PHX,868,True,Carrier,,,,,
April,Wednesday,2045,,2115,AA,,,PHX,868,True,Carrier,,,,,
April,Thursday,2045,,2115,AA,,,PHX,868,True,Carrier,,,,,
April,Tuesday,1720,,1955,AA,,,DFW,852,True,Carrier,,,,,
April,Thursday,1720,,1955,AA,,,DFW,852,True,Carrier,,,,,
April,Wednesday,750,,925,AA,,,DFW,927,True,Carrier,,,,,
April,Thursday,750,,925,AA,,,DFW,927,True,Carrier,,,,,
April,Friday,750,,925,AA,,,DFW,927,True,Carrier,,,,,
April,Saturday,750,,925,AA,,,DFW,927,True,Carrier,,,,,
April,Wednesday,1010,,1135,AA,,,MSY,448,True,Carrier,,,,,
April,Thursday,1010,,1135,AA,,,MSY,448,True,Carrier,,,,,
April,Friday,1010,,1135,AA,,,MSY,448,True,Carrier,,,,,
April,Tuesday,2015,,2140,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,2015,,2140,AA,,,LAX,337,True,Carrier,,,,,
April,Thursday,2015,,2140,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,1025,,1630,AA,,,ORD,1745,True,Carrier,,,,,
April,Friday,1025,,1630,AA,,,ORD,1745,True,Carrier,,,,,
April,Thursday,1320,,1615,AA,,,DFW,641,True,National Air System,,,,,
April,Tuesday,1640,,2035,AA,,,IAD,1172,True,Carrier,,,,,
April,Wednesday,1640,,2035,AA,,,IAD,1172,True,Carrier,,,,,
April,Thursday,1640,,2035,AA,,,IAD,1172,True,Carrier,,,,,
April,Tuesday,1920,,2045,AA,,,ORD,403,True,Carrier,,,,,
April,Wednesday,1920,,2045,AA,,,ORD,403,True,Carrier,,,,,
April,Friday,1920,,2045,AA,,,ORD,403,True,Weather,,,,,
April,Tuesday,1800,,1910,AA,,,DFW,733,True,Carrier,,,,,
April,Wednesday,1800,,1910,AA,,,DFW,733,True,Carrier,,,,,
April,Thursday,1800,,1910,AA,,,DFW,733,True,Carrier,,,,,
April,Wednesday,845,,1220,AA,,,DFW,988,True,Carrier,,,,,
April,Thursday,845,,1220,AA,,,DFW,988,True,Carrier,,,,,
April,Wednesday,1355,,1535,AA,,,ORD,867,True,Carrier,,,,,
April,Thursday,1355,,1535,AA,,,ORD,867,True,Carrier,,,,,
April,Friday,1355,,1535,AA,,,ORD,867,True,Carrier,,,,,
April,Tuesday,1625,,1810,AA,,,PHX,1440,True,Carrier,,,,,
April,Wednesday,1250,,1500,AA,,,DFW,1192,True,Carrier,,,,,
April,Thursday,1250,,1500,AA,,,DFW,1192,True,Carrier,,,,,
April,Tuesday,1555,,1640,AA,,,ABQ,569,True,Carrier,,,,,
April,Wednesday,1555,,1640,AA,,,ABQ,569,True,Carrier,,,,,
April,Thursday,1555,,1640,AA,,,ABQ,569,True,Carrier,,,,,
April,Wednesday,1300,,1535,AA,,,ORD,925,True,Carrier,,,,,
April,Thursday,1300,,1535,AA,,,ORD,925,True,Carrier,,,,,
April,Friday,1300,,1535,AA,,,ORD,925,True,Carrier,,,,,
April,Saturday,1300,,1535,AA,,,ORD,925,True,Carrier,,,,,
April,Tuesday,1620,,1915,AA,,,RDU,647,True,Carrier,,,,,
April,Wednesday,1620,,1915,AA,,,RDU,647,True,Carrier,,,,,
April,Thursday,1620,,1915,AA,,,RDU,647,True,Carrier,,,,,
April,Tuesday,1530,,2015,AA,,,BOS,1562,True,Carrier,,,,,
April,Wednesday,1530,,2015,AA,,,BOS,1562,True,Carrier,,,,,
April,Thursday,1530,,2015,AA,,,BOS,1562,True,Carrier,,,,,
April,Friday,1530,,2015,AA,,,BOS,1562,True,Carrier,,,,,
April,Monday,1530,,2015,AA,,,BOS,1562,True,Carrier,,,,,
April,Sunday,1155,,1750,AA,,,BNA,1797,True,Carrier,,,,,
April,Wednesday,1125,,1229,AA,,,ORD,647,True,Carrier,,,,,
April,Thursday,1125,,1229,AA,,,ORD,647,True,Carrier,,,,,
April,Wednesday,1050,,1550,AA,,,DFW,1231,True,Carrier,,,,,
April,Thursday,1050,,1550,AA,,,DFW,1231,True,Carrier,,,,,
April,Friday,1050,,1550,AA,,,DFW,1231,True,Carrier,,,,,
April,Monday,750,,1150,AA,,,SJU,1576,True,Carrier,,,,,
April,Monday,1255,,1330,AA,,,STT,68,True,Carrier,,,,,
April,Monday,1745,,1920,AA,,,DFW,448,True,Carrier,,,,,
April,Saturday,700,,1510,AA,,,MIA,2585,True,Carrier,,,,,
April,Wednesday,600,,905,AA,,,DFW,1562,True,Carrier,,,,,
April,Friday,600,,905,AA,,,DFW,1562,True,Carrier,,,,,
April,Wednesday,950,,1130,AA,,,OAK,1456,True,Carrier,,,,,
April,Thursday,950,,1130,AA,,,OAK,1456,True,Carrier,,,,,
April,Tuesday,1905,,2015,AA,,,STL,719,True,Carrier,,,,,
April,Thursday,1905,,2015,AA,,,STL,719,True,Carrier,,,,,
April,Friday,1905,,2015,AA,,,STL,719,True,Carrier,,,,,
April,Sunday,930,,1455,AA,,,DFW,1464,True,Carrier,,,,,
April,Tuesday,1105,,1630,AA,,,DFW,1438,True,Carrier,,,,,
April,Wednesday,1105,,1630,AA,,,DFW,1438,True,Carrier,,,,,
April,Thursday,1105,,1630,AA,,,DFW,1438,True,Carrier,,,,,
April,Friday,1105,,1630,AA,,,DFW,1438,True,Carrier,,,,,
April,Tuesday,1620,,2105,AA,,,DFW,1171,True,Carrier,,,,,
April,Tuesday,1435,,1940,AA,,,DFW,1345,True,Carrier,,,,,
April,Saturday,1435,,1940,AA,,,DFW,1345,True,Carrier,,,,,
April,Friday,1435,,1940,AA,,,DFW,1345,True,Carrier,,,,,
April,Tuesday,2120,,2240,AA,,,MSY,448,True,Carrier,,,,,
April,Wednesday,2120,,2240,AA,,,MSY,448,True,Carrier,,,,,
April,Thursday,2120,,2240,AA,,,MSY,448,True,Carrier,,,,,
April,Friday,2120,,2240,AA,,,MSY,448,True,Carrier,,,,,
April,Thursday,2120,,2240,AA,,,MSY,448,True,Weather,,,,,
April,Wednesday,1040,,1235,AA,,,DFW,597,True,Carrier,,,,,
April,Thursday,1040,,1235,AA,,,DFW,597,True,Carrier,,,,,
April,Friday,1040,,1235,AA,,,DFW,597,True,Carrier,,,,,
April,Wednesday,1325,,1340,AA,,,TUS,813,True,Carrier,,,,,
April,Thursday,1325,,1340,AA,,,TUS,813,True,Carrier,,,,,
April,Tuesday,2025,,2205,AA,,,STL,887,True,Carrier,,,,,
April,Thursday,2025,,2205,AA,,,STL,887,True,Carrier,,,,,
April,Friday,2025,,2205,AA,,,STL,887,True,Carrier,,,,,
April,Tuesday,2135,,35,AA,,,ATL,732,True,Carrier,,,,,
April,Wednesday,2135,,35,AA,,,ATL,732,True,Carrier,,,,,
April,Thursday,2135,,35,AA,,,ATL,732,True,Carrier,,,,,
April,Friday,2135,,35,AA,,,ATL,732,True,Carrier,,,,,
April,Wednesday,2135,,35,AA,,,ATL,732,True,Weather,,,,,
April,Thursday,1450,,1800,AA,,,LGA,764,True,Carrier,,,,,
April,Friday,1450,,1800,AA,,,LGA,764,True,Carrier,,,,,
April,Wednesday,1225,,1410,AA,,,BNA,631,True,Carrier,,,,,
April,Thursday,1225,,1410,AA,,,BNA,631,True,Carrier,,,,,
April,Friday,1225,,1410,AA,,,BNA,631,True,Carrier,,,,,
April,Saturday,1225,,1410,AA,,,BNA,631,True,Carrier,,,,,
April,Wednesday,700,,1140,AA,,,DFW,1126,True,Carrier,,,,,
April,Thursday,700,,1140,AA,,,DFW,1126,True,Carrier,,,,,
April,Wednesday,600,,925,AA,,,LGA,887,True,Carrier,,,,,
April,Thursday,600,,925,AA,,,LGA,887,True,Carrier,,,,,
April,Friday,600,,925,AA,,,LGA,887,True,Carrier,,,,,
April,Wednesday,1525,,1700,AA,,,DFW,927,True,Carrier,,,,,
April,Thursday,1525,,1700,AA,,,DFW,927,True,Carrier,,,,,
April,Saturday,1525,,1700,AA,,,DFW,927,True,Carrier,,,,,
April,Wednesday,705,,945,AA,,,DFW,569,True,Carrier,,,,,
April,Friday,705,,945,AA,,,DFW,569,True,Carrier,,,,,
April,Saturday,705,,945,AA,,,DFW,569,True,Carrier,,,,,
April,Tuesday,1625,,1730,AA,,,DFW,247,True,Carrier,,,,,
April,Saturday,1455,,1800,AA,,,DFW,1391,True,Carrier,,,,,
April,Friday,1045,,1235,AA,,,MIA,595,True,Carrier,,,,,
April,Tuesday,1045,,1235,AA,,,MIA,595,True,Carrier,,,,,
April,Tuesday,1625,,1755,AA,,,MCI,460,True,Carrier,,,,,
April,Wednesday,1625,,1755,AA,,,MCI,460,True,Carrier,,,,,
April,Thursday,1625,,1755,AA,,,MCI,460,True,Carrier,,,,,
April,Tuesday,1035,,1355,AA,,,MIA,964,True,Carrier,,,,,
April,Wednesday,1035,,1420,AA,,,FLL,1119,True,Carrier,,,,,
April,Thursday,1035,,1420,AA,,,FLL,1119,True,Carrier,,,,,
April,Friday,1035,,1420,AA,,,FLL,1119,True,Carrier,,,,,
April,Sunday,1035,,1420,AA,,,FLL,1119,True,Carrier,,,,,
April,Tuesday,1515,,1800,AA,,,DFW,592,True,Carrier,,,,,
April,Wednesday,1515,,1800,AA,,,DFW,592,True,Carrier,,,,,
April,Thursday,1515,,1800,AA,,,DFW,592,True,Carrier,,,,,
April,Friday,1515,,1800,AA,,,DFW,592,True,Carrier,,,,,
April,Saturday,1515,,1800,AA,,,DFW,592,True,Carrier,,,,,
April,Tuesday,1850,,1945,AA,,,AUS,190,True,Carrier,,,,,
April,Wednesday,1850,,1945,AA,,,AUS,190,True,Carrier,,,,,
April,Thursday,1850,,1945,AA,,,AUS,190,True,Carrier,,,,,
April,Monday,1230,,1630,AA,,,MIA,1197,True,Carrier,,,,,
April,Wednesday,1325,,1445,AA,,,BUR,1231,True,Carrier,,,,,
April,Thursday,1325,,1445,AA,,,BUR,1231,True,Carrier,,,,,
April,Friday,1325,,1445,AA,,,BUR,1231,True,Carrier,,,,,
April,Wednesday,1125,,1240,AA,,,DFW,762,True,Carrier,,,,,
April,Thursday,1125,,1240,AA,,,DFW,762,True,Carrier,,,,,
April,Tuesday,2150,,2330,AA,,,SLC,988,True,Carrier,,,,,
April,Wednesday,2150,,2330,AA,,,SLC,988,True,Carrier,,,,,
April,Thursday,2150,,2330,AA,,,SLC,988,True,Carrier,,,,,
April,Friday,2150,,2330,AA,,,SLC,988,True,Carrier,,,,,
April,Tuesday,1950,,2105,AA,,,DFW,762,True,Carrier,,,,,
April,Wednesday,1950,,2105,AA,,,DFW,762,True,Carrier,,,,,
April,Thursday,1950,,2105,AA,,,DFW,762,True,Carrier,,,,,
April,Tuesday,1405,,1925,AA,,,DFW,1431,True,Carrier,,,,,
April,Wednesday,1405,,1925,AA,,,DFW,1431,True,Carrier,,,,,
April,Thursday,1405,,1925,AA,,,DFW,1431,True,Carrier,,,,,
April,Wednesday,750,,850,AA,,,DEN,641,True,Carrier,,,,,
April,Thursday,750,,850,AA,,,DEN,641,True,Carrier,,,,,
April,Friday,750,,850,AA,,,DEN,641,True,Carrier,,,,,
April,Sunday,750,,850,AA,,,DEN,641,True,Carrier,,,,,
April,Tuesday,605,,700,AA,,,DFW,175,True,Carrier,,,,,
April,Wednesday,605,,700,AA,,,DFW,175,True,Carrier,,,,,
April,Thursday,605,,700,AA,,,DFW,175,True,Carrier,,,,,
April,Saturday,605,,700,AA,,,DFW,175,True,Carrier,,,,,
April,Friday,605,,700,AA,,,DFW,175,True,Weather,,,,,
April,Wednesday,1255,,1615,AA,,,ORD,888,True,Carrier,,,,,
April,Tuesday,1710,,1825,AA,,,STL,258,True,Carrier,,,,,
April,Wednesday,1710,,1825,AA,,,STL,258,True,Carrier,,,,,
April,Thursday,1710,,1825,AA,,,STL,258,True,Carrier,,,,,
April,Friday,1710,,1825,AA,,,STL,258,True,Weather,,,,,
April,Tuesday,1640,,1800,AA,,,ORD,334,True,Carrier,,,,,
April,Wednesday,1640,,1800,AA,,,ORD,334,True,Carrier,,,,,
April,Thursday,1640,,1800,AA,,,ORD,334,True,Carrier,,,,,
April,Friday,1640,,1800,AA,,,ORD,334,True,Weather,,,,,
April,Monday,1955,,2250,AA,,,DFW,1372,True,Carrier,,,,,
April,Wednesday,1955,,2250,AA,,,DFW,1372,True,Carrier,,,,,
April,Thursday,1955,,2250,AA,,,DFW,1372,True,Carrier,,,,,
April,Friday,1955,,2250,AA,,,DFW,1372,True,Carrier,,,,,
April,Tuesday,955,,1150,AA,,,TUL,585,True,Carrier,,,,,
April,Wednesday,1025,,1210,AA,,,TUL,585,True,Carrier,,,,,
April,Thursday,1025,,1210,AA,,,TUL,585,True,Carrier,,,,,
April,Friday,1025,,1210,AA,,,TUL,585,True,Carrier,,,,,
April,Saturday,1025,,1210,AA,,,TUL,585,True,Carrier,,,,,
April,Wednesday,810,,1030,AA,,,SAN,1723,True,Carrier,,,,,
April,Thursday,810,,1030,AA,,,SAN,1723,True,Carrier,,,,,
April,Tuesday,1400,,1630,AA,,,SJU,1045,True,Carrier,,,,,
April,Monday,1400,,1630,AA,,,SJU,1045,True,Carrier,,,,,
April,Friday,950,,1235,AA,,,FLL,1046,True,Carrier,,,,,
April,Monday,1700,,1855,AA,,,STL,1046,True,Carrier,,,,,
April,Friday,1700,,1855,AA,,,STL,1046,True,Carrier,,,,,
April,Thursday,1115,,1645,AA,,,DFW,1464,True,Carrier,,,,,
April,Friday,1115,,1645,AA,,,DFW,1464,True,Carrier,,,,,
April,Tuesday,1115,,1645,AA,,,DFW,1464,True,Carrier,,,,,
April,Tuesday,1800,,2135,AA,,,RSW,1017,True,Carrier,,,,,
April,Wednesday,1800,,2135,AA,,,RSW,1017,True,Carrier,,,,,
April,Thursday,1800,,2135,AA,,,RSW,1017,True,Carrier,,,,,
April,Tuesday,750,,940,AA,,,DFW,927,True,Carrier,,,,,
April,Wednesday,1105,,1505,AA,,,BWI,1217,True,Carrier,,,,,
April,Thursday,1105,,1505,AA,,,BWI,1217,True,Carrier,,,,,
April,Tuesday,1635,,2000,AA,,,BOS,867,True,Carrier,,,,,
April,Wednesday,1635,,2000,AA,,,BOS,867,True,Carrier,,,,,
April,Wednesday,715,,940,AA,,,LAX,1745,True,Carrier,,,,,
April,Thursday,715,,940,AA,,,LAX,1745,True,Carrier,,,,,
April,Friday,715,,940,AA,,,LAX,1745,True,Carrier,,,,,
April,Wednesday,1515,,1740,AA,,,SJU,1045,True,Carrier,,,,,
April,Thursday,1555,,1850,AA,,,MIA,1045,True,Carrier,,,,,
April,Wednesday,600,,1120,AA,,,DFW,1431,True,Carrier,,,,,
April,Thursday,600,,1120,AA,,,DFW,1431,True,Carrier,,,,,
April,Friday,600,,1120,AA,,,DFW,1431,True,Carrier,,,,,
April,Tuesday,1525,,1820,AA,,,DFW,641,True,Carrier,,,,,
April,Wednesday,1525,,1820,AA,,,DFW,641,True,Carrier,,,,,
April,Thursday,1525,,1820,AA,,,DFW,641,True,Carrier,,,,,
April,Tuesday,1910,,2015,AA,,,IAH,224,True,Carrier,,,,,
April,Wednesday,1910,,2015,AA,,,IAH,224,True,Carrier,,,,,
April,Friday,1910,,2015,AA,,,IAH,224,True,Carrier,,,,,
April,Saturday,825,,1320,AA,,,DFW,1205,True,Carrier,,,,,
April,Friday,1655,,1815,AA,,,EGE,720,True,Carrier,,,,,
April,Saturday,1655,,1815,AA,,,EGE,720,True,Carrier,,,,,
April,Tuesday,1720,,1825,AA,,,TUL,237,True,Carrier,,,,,
April,Wednesday,1720,,1825,AA,,,TUL,237,True,Carrier,,,,,
April,Thursday,1720,,1825,AA,,,TUL,237,True,Carrier,,,,,
April,Friday,1720,,1825,AA,,,TUL,237,True,Carrier,,,,,
April,Saturday,1645,,1945,AA,,,DFW,720,True,Carrier,,,,,
April,Friday,10,,500,AA,,,DFW,1235,True,Carrier,,,,,
April,Tuesday,2135,,2330,AA,,,PDX,1616,True,Carrier,,,,,
April,Thursday,2135,,2330,AA,,,PDX,1616,True,Carrier,,,,,
April,Thursday,2135,,2330,AA,,,PDX,1616,True,Weather,,,,,
April,Friday,1455,,1745,AA,,,FLL,1046,True,Carrier,,,,,
April,Saturday,1430,,1715,AA,,,FLL,1046,True,Carrier,,,,,
April,Monday,1145,,1430,AA,,,MIA,1045,True,National Air System,,,,,
April,Wednesday,735,,1300,AA,,,DFW,1438,True,Carrier,,,,,
April,Thursday,735,,1300,AA,,,DFW,1438,True,Carrier,,,,,
April,Thursday,735,,1300,AA,,,DFW,1438,True,Weather,,,,,
April,Monday,1715,,1915,AA,,,DFW,597,True,Carrier,,,,,
April,Tuesday,1715,,1915,AA,,,DFW,597,True,Carrier,,,,,
April,Wednesday,1715,,1915,AA,,,DFW,597,True,Carrier,,,,,
April,Thursday,1715,,1915,AA,,,DFW,597,True,Carrier,,,,,
April,Friday,1715,,1915,AA,,,DFW,597,True,Carrier,,,,,
April,Tuesday,1525,,1835,AA,,,ATL,732,True,Carrier,,,,,
April,Wednesday,1525,,1835,AA,,,ATL,732,True,Carrier,,,,,
April,Thursday,1525,,1835,AA,,,ATL,732,True,Carrier,,,,,
April,Friday,1525,,1835,AA,,,ATL,732,True,Carrier,,,,,
April,Wednesday,1555,,1745,AA,,,STL,887,True,Carrier,,,,,
April,Thursday,1555,,1745,AA,,,STL,887,True,Carrier,,,,,
April,Wednesday,1325,,1705,AA,,,PBI,1103,True,Carrier,,,,,
April,Friday,1325,,1705,AA,,,PBI,1103,True,Carrier,,,,,
April,Wednesday,1200,,1345,AA,,,DFW,987,True,Carrier,,,,,
April,Thursday,1200,,1345,AA,,,DFW,987,True,Carrier,,,,,
April,Friday,1200,,1345,AA,,,DFW,987,True,Carrier,,,,,
April,Monday,1240,,1725,AA,,,DFW,1055,True,Carrier,,,,,
April,Tuesday,2020,,2125,AA,,,ORD,258,True,Carrier,,,,,
April,Wednesday,2020,,2125,AA,,,ORD,258,True,Carrier,,,,,
April,Thursday,2020,,2125,AA,,,ORD,258,True,Carrier,,,,,
April,Friday,2020,,2125,AA,,,ORD,258,True,Carrier,,,,,
April,Friday,2020,,2125,AA,,,ORD,258,True,Weather,,,,,
April,Wednesday,1255,,1430,AA,,,STL,979,True,Carrier,,,,,
April,Thursday,1255,,1430,AA,,,STL,979,True,Carrier,,,,,
April,Saturday,1255,,1430,AA,,,STL,979,True,Carrier,,,,,
April,Tuesday,1725,,2005,AA,,,DFW,551,True,Carrier,,,,,
April,Wednesday,1725,,2005,AA,,,DFW,551,True,Carrier,,,,,
April,Thursday,1725,,2005,AA,,,DFW,551,True,Carrier,,,,,
April,Tuesday,1610,,1735,AA,,,LAX,337,True,Carrier,,,,,
April,Wednesday,1610,,1735,AA,,,LAX,337,True,Carrier,,,,,
April,Thursday,1610,,1735,AA,,,LAX,337,True,Carrier,,,,,
April,Tuesday,1900,,2355,AA,,,AUS,1242,True,Carrier,,,,,
April,Sunday,1500,,1600,AA,,,LAS,1055,True,Carrier,,,,,
April,Tuesday,1535,,1630,AA,,,OKC,175,True,Carrier,,,,,
April,Wednesday,1535,,1630,AA,,,OKC,175,True,Carrier,,,,,
April,Thursday,1535,,1630,AA,,,OKC,175,True,Carrier,,,,,
April,Wednesday,855,,1420,AA,,,DFW,1438,True,Carrier,,,,,
April,Thursday,855,,1420,AA,,,DFW,1438,True,Carrier,,,,,
April,Friday,855,,1420,AA,,,DFW,1438,True,Carrier,,,,,
April,Thursday,620,,1440,AA,,,MIA,2585,True,Carrier,,,,,
April,Thursday,1500,,1805,AA,,,DFW,720,True,Carrier,,,,,
April,Wednesday,600,,1115,AA,,,ORD,1440,True,Carrier,,,,,
April,Thursday,600,,1115,AA,,,ORD,1440,True,Carrier,,,,,
April,Wednesday,715,,1320,AA,,,ORD,1745,True,Carrier,,,,,
April,Thursday,715,,1320,AA,,,ORD,1745,True,Carrier,,,,,
April,Wednesday,1505,,1705,AA,,,DFW,631,True,Carrier,,,,,
April,Thursday,1505,,1705,AA,,,DFW,631,True,Carrier,,,,,
April,Friday,1505,,1705,AA,,,DFW,631,True,Carrier,,,,,
April,Tuesday,1750,,1855,AA,,,SAT,247,True,Carrier,,,,,
April,Thursday,1750,,1855,AA,,,SAT,247,True,Carrier,,,,,
April,Friday,1750,,1855,AA,,,SAT,247,True,Carrier,,,,,
April,Thursday,1255,,1420,AA,,,BNA,764,True,Carrier,,,,,
April,Friday,1255,,1420,AA,,,BNA,764,True,Carrier,,,,,
April,Wednesday,1105,,1425,AA,,,BOS,867,True,Carrier,,,,,
April,Thursday,1105,,1425,AA,,,BOS,867,True,Carrier,,,,,
April,Friday,1105,,1425,AA,,,BOS,867,True,Carrier,,,,,
April,Monday,1630,,1730,AA,,,DEN,641,True,Carrier,,,,,
April,Tuesday,1630,,1730,AA,,,DEN,641,True,Carrier,,,,,
April,Wednesday,1630,,1730,AA,,,DEN,641,True,Carrier,,,,,
April,Thursday,1630,,1730,AA,,,DEN,641,True,Carrier,,,,,
April,Friday,1630,,1730,AA,,,DEN,641,True,Carrier,,,,,
April,Monday,2000,,2100,AA,,,DFW,190,True,Carrier,,,,,
April,Tuesday,2000,,2100,AA,,,DFW,190,True,Carrier,,,,,
April,Wednesday,2000,,2100,AA,,,DFW,190,True,Carrier,,,,,
April,Thursday,2000,,2100,AA,,,DFW,190,True,Carrier,,,,,
April,Thursday,2000,,2100,AA,,,DFW,190,True,Weather,,,,,
April,Wednesday,2000,,2100,AA,,,DFW,190,True,Weather,,,,,
April,Wednesday,600,,835,AA,,,DFW,569,True,Carrier,,,,,
April,Thursday,600,,835,AA,,,DFW,569,True,Carrier,,,,,
April,Friday,600,,835,AA,,,DFW,569,True,Carrier,,,,,
April,Tuesday,2235,,2300,AA,,,PHX,868,True,Carrier,,,,,
April,Thursday,2235,,2300,AA,,,PHX,868,True,Carrier,,,,,
April,Friday,2235,,2300,AA,,,PHX,868,True,Carrier,,,,,
April,Thursday,1245,,1405,AA,,,EGE,720,True,Carrier,,,,,
April,Tuesday,2105,,2225,AA,,,LAX,1235,True,Carrier,,,,,
April,Thursday,2105,,2225,AA,,,LAX,1235,True,Carrier,,,,,
April,Wednesday,2105,,2225,AA,,,LAX,1235,True,Carrier,,,,,
April,Wednesday,1505,,1610,AA,,,ORD,606,True,Carrier,,,,,
April,Thursday,1505,,1610,AA,,,ORD,606,True,Carrier,,,,,
April,Friday,1505,,1610,AA,,,ORD,606,True,Carrier,,,,,
April,Tuesday,1715,,1955,AA,,,AUS,978,True,Carrier,,,,,
April,Wednesday,1715,,1955,AA,,,AUS,978,True,Carrier,,,,,
April,Wednesday,1145,,1440,AA,,,PHL,678,True,Carrier,,,,,
April,Monday,1145,,1440,AA,,,PHL,678,True,Carrier,,,,,
April,Friday,1045,,1545,AA,,,DFW,1235,True,Carrier,,,,,
April,Wednesday,600,,820,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,600,,820,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,600,,820,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,600,,820,AA,,,DFW,802,True,Weather,,,,,
April,Thursday,600,,820,AA,,,DFW,802,True,Weather,,,,,
April,Wednesday,640,,900,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,640,,900,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,640,,900,AA,,,DFW,802,True,Carrier,,,,,
April,Saturday,640,,900,AA,,,DFW,802,True,Carrier,,,,,
April,Wednesday,730,,950,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,730,,950,AA,,,DFW,802,True,Carrier,,,,,
April,Saturday,830,,1145,AA,,,DFW,720,True,Carrier,,,,,
April,Wednesday,650,,745,AA,,,ORD,612,True,Carrier,,,,,
April,Thursday,650,,745,AA,,,ORD,612,True,Carrier,,,,,
April,Friday,650,,745,AA,,,ORD,612,True,Carrier,,,,,
April,Wednesday,830,,1050,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,830,,1050,AA,,,DFW,802,True,Carrier,,,,,
April,Tuesday,1735,,2110,AA,,,DTW,987,True,Carrier,,,,,
April,Wednesday,1735,,2110,AA,,,DTW,987,True,Carrier,,,,,
April,Thursday,1735,,2110,AA,,,DTW,987,True,Carrier,,,,,
April,Thursday,1315,,1650,AA,,,DFW,988,True,Carrier,,,,,
April,Wednesday,920,,1140,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,920,,1140,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,920,,1140,AA,,,DFW,802,True,Carrier,,,,,
April,Saturday,920,,1140,AA,,,DFW,802,True,Carrier,,,,,
April,Wednesday,1050,,1310,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,1050,,1310,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,600,,810,AA,,,ORD,802,True,Carrier,,,,,
April,Wednesday,1200,,1420,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,1200,,1420,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,1200,,1420,AA,,,DFW,802,True,Carrier,,,,,
April,Wednesday,700,,915,AA,,,ORD,802,True,Carrier,,,,,
April,Friday,700,,915,AA,,,ORD,802,True,Carrier,,,,,
April,Wednesday,1250,,1515,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,1250,,1515,AA,,,DFW,802,True,Carrier,,,,,
April,Wednesday,750,,1005,AA,,,ORD,802,True,Carrier,,,,,
April,Wednesday,1330,,1555,AA,,,DFW,802,True,Carrier,,,,,
April,Friday,1330,,1555,AA,,,DFW,802,True,Carrier,,,,,
April,Saturday,1330,,1555,AA,,,DFW,802,True,Carrier,,,,,
April,Wednesday,1420,,1645,AA,,,DFW,802,True,Carrier,,,,,
April,Thursday,1420,,1645,AA,,,DFW,802,True,Carrier,,,,,
